,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,85.0,62.0,70.0,25.0,32.0,31.0,41.0,15.0,32.0,50.0,52.0,31.0,52.0,44.0,37.0,20.0,55.0,46.0,5.0,52.0,30.0,28.0,27.0,39.0,15.0,30.0,29.0,122.0,5.0,16.0,44.0,92.0,34.0,20.0,31.0,42.0,47.0,57.0,23.0,46.0,33.0,24.0,102.0,41.0,36.0,60.0,8.0,16.0,69.0,61.0,50.0,36.0,50.0,89.0,38.0,46.0,34.0,50.0,21.0,21.0,42.0,24.0,43.0,53.0,29.0,65.0,44.0,38.0,36.0,10.0,25.0
layer_1,12.0,40.0,18.0,18.0,39.0,20.0,25.0,71.0,20.0,23.0,15.0,32.0,13.0,10.0,30.0,10.0,17.0,31.0,33.0,29.0,23.0,16.0,22.0,34.0,16.0,20.0,26.0,19.0,69.0,12.0,19.0,39.0,37.0,13.0,90.0,16.0,23.0,51.0,27.0,47.0,33.0,9.0,15.0,14.0,26.0,19.0,17.0,14.0,42.0,10.0,30.0,23.0,15.0,15.0,11.0,45.0,10.0,26.0,20.0,39.0,3.0,28.0,17.0,18.0,22.0,15.0,35.0,21.0,146.0,30.0,30.0
layer_2,7.0,78.0,28.0,25.0,8.0,106.0,5.0,37.0,5.0,8.0,66.0,11.0,35.0,48.0,9.0,6.0,66.0,10.0,24.0,28.0,83.0,81.0,10.0,38.0,16.0,9.0,16.0,28.0,3.0,2.0,3.0,13.0,29.0,9.0,56.0,42.0,14.0,10.0,16.0,28.0,76.0,25.0,14.0,11.0,29.0,9.0,19.0,10.0,9.0,6.0,9.0,13.0,43.0,16.0,11.0,9.0,17.0,78.0,17.0,10.0,23.0,47.0,12.0,29.0,31.0,16.0,11.0,3.0,57.0,9.0,7.0
layer_3,3.0,3.0,3.0,10.0,25.0,60.0,6.0,12.0,3.0,8.0,8.0,3.0,36.0,13.0,26.0,5.0,6.0,3.0,4.0,15.0,12.0,8.0,4.0,15.0,8.0,116.0,16.0,26.0,8.0,28.0,15.0,16.0,3.0,25.0,3.0,91.0,10.0,5.0,98.0,22.0,60.0,3.0,12.0,4.0,3.0,3.0,3.0,3.0,46.0,8.0,12.0,30.0,3.0,125.0,4.0,7.0,77.0,60.0,15.0,13.0,58.0,6.0,5.0,3.0,4.0,36.0,6.0,3.0,6.0,17.0,3.0
layer_4,4.0,5.0,4.0,66.0,4.0,4.0,2.0,11.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,14.0,4.0,4.0,24.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,37.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
layer_5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,10.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,65.0,4.0,4.0,4.0,4.0,4.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
layer_6,4.0,4.0,4.0,4.0,4.0,5.0,8.0,4.0,4.0,4.0,13.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,11.0,4.0,4.0,5.0,4.0,8.0,5.0,11.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,22.0,16.0,4.0,4.0,4.0,5.0,4.0,6.0,4.0,4.0,13.0,4.0,4.0,62.0,4.0,4.0,4.0,5.0,4.0,17.0,4.0,1.0,4.0,4.0,43.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
layer_7,4.0,10.0,31.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,16.0,21.0,4.0,4.0,4.0,5.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,16.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,4.0,11.0,4.0,4.0,4.0,4.0,10.0,4.0,11.0,8.0,19.0,4.0,4.0,4.0,9.0,4.0,4.0,4.0,9.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,103.0,5.0,4.0,7.0,4.0,4.0,4.0,4.0
layer_8,18.0,4.0,4.0,4.0,4.0,4.0,7.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,14.0,4.0,4.0,5.0,5.0,4.0,4.0,6.0,4.0,4.0,19.0,67.0,0.0,12.0,8.0,8.0,5.0,4.0,4.0,4.0,4.0,4.0,35.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,4.0,21.0,5.0,5.0,4.0,4.0,13.0,4.0,13.0,4.0,4.0,9.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0
layer_9,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,9.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,39.0,4.0,4.0,12.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,20.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,4.0,4.0,5.0,4.0,4.0,4.0,21.0,44.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0
