,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.040892195,0.08550186,0.014869888,0.03717472,0.040892195,0.044609666,0.03345725,0.029739777,0.040892195,0.022304833,0.01858736,0.026022306,0.022304833,0.01858736,0.022304833,0.078066915,0.048327137,0.03717472,0.063197024,0.078066915,0.05204461,0.01858736,0.029739777,0.0111524165
1,0.044609666,0.05204461,0.014869888,0.05204461,0.03345725,0.03345725,0.022304833,0.014869888,0.08178439,0.014869888,0.03717472,0.014869888,0.10037175,0.014869888,0.05204461,0.07434944,0.044609666,0.014869888,0.014869888,0.029739777,0.022304833,0.03345725,0.048327137,0.01858736
2,0.01858736,0.01858736,0.01858736,0.01858736,0.022304833,0.01858736,0.01858736,0.014869888,0.026022306,0.022304833,0.026022306,0.03345725,0.01858736,0.01858736,0.03345725,0.01858736,0.01858736,0.01858736,0.01858736,0.022304833,0.01858736,0.01858736,0.01858736,0.01858736
3,0.040892195,0.01858736,0.01858736,0.01858736,0.01858736,0.01858736,0.026022306,0.0111524165,0.01858736,0.01858736,0.026022306,0.022304833,0.014869888,0.014869888,0.01858736,0.026022306,0.026022306,0.01858736,0.01858736,0.022304833,0.01858736,0.022304833,0.029739777,0.029739777
4,0.029739777,0.022304833,0.022304833,0.01858736,0.01858736,0.026022306,0.026022306,0.026022306,0.01858736,0.014869888,0.01858736,0.014869888,0.048327137,0.01858736,0.029739777,0.03345725,0.022304833,0.029739777,0.022304833,0.022304833,0.01858736,0.022304833,0.01858736,0.01858736
5,0.01858736,0.01858736,0.022304833,0.026022306,0.026022306,0.029739777,0.014869888,0.0111524165,0.01858736,0.014869888,0.01858736,0.026022306,0.029739777,0.029739777,0.022304833,0.03345725,0.040892195,0.026022306,0.040892195,0.040892195,0.044609666,0.026022306,0.022304833,0.01858736
6,0.01858736,0.026022306,0.01858736,0.029739777,0.01858736,0.01858736,0.014869888,0.022304833,0.014869888,0.026022306,0.044609666,0.026022306,0.022304833,0.03717472,0.040892195,0.03345725,0.029739777,0.01858736,0.029739777,0.01858736,0.022304833,0.026022306,0.01858736,0.01858736
7,0.01858736,0.01858736,0.022304833,0.022304833,0.022304833,0.01858736,0.03717472,0.022304833,0.026022306,0.040892195,0.01858736,0.029739777,0.01858736,0.029739777,0.03345725,0.044609666,0.029739777,0.026022306,0.022304833,0.040892195,0.01858736,0.026022306,0.01858736,0.03345725
8,0.014869888,0.029739777,0.01858736,0.03717472,0.014869888,0.026022306,0.01858736,0.029739777,0.014869888,0.03345725,0.03345725,0.01858736,0.022304833,0.022304833,0.022304833,0.03717472,0.029739777,0.03345725,0.026022306,0.022304833,0.029739777,0.022304833,0.026022306,0.022304833
9,0.01858736,0.029739777,0.029739777,0.03345725,0.022304833,0.029739777,0.03345725,0.03717472,0.022304833,0.01858736,0.022304833,0.026022306,0.01858736,0.01858736,0.026022306,0.022304833,0.01858736,0.022304833,0.01858736,0.014869888,0.0111524165,0.040892195,0.022304833,0.01858736
10,0.026022306,0.01858736,0.03345725,0.01858736,0.01858736,0.01858736,0.029739777,0.03717472,0.029739777,0.022304833,0.026022306,0.01858736,0.03717472,0.044609666,0.044609666,0.022304833,0.029739777,0.022304833,0.029739777,0.022304833,0.022304833,0.01858736,0.044609666,0.022304833
11,0.03717472,0.01858736,0.044609666,0.026022306,0.01858736,0.022304833,0.026022306,0.01858736,0.022304833,0.022304833,0.03345725,0.044609666,0.029739777,0.014869888,0.01858736,0.040892195,0.040892195,0.026022306,0.029739777,0.026022306,0.03345725,0.03345725,0.03345725,0.029739777
12,0.01858736,0.01858736,0.01858736,0.01858736,0.01858736,0.01858736,0.01858736,0.026022306,0.01858736,0.01858736,0.022304833,0.01858736,0.026022306,0.022304833,0.022304833,0.022304833,0.022304833,0.03717472,0.026022306,0.01858736,0.01858736,0.03345725,0.040892195,0.026022306
13,0.01858736,0.022304833,0.014869888,0.026022306,0.022304833,0.022304833,0.01858736,0.03345725,0.040892195,0.022304833,0.022304833,0.022304833,0.01858736,0.014869888,0.0111524165,0.03345725,0.01858736,0.01858736,0.022304833,0.01858736,0.026022306,0.026022306,0.022304833,0.01858736
14,0.0111524165,0.014869888,0.0111524165,0.029739777,0.040892195,0.040892195,0.048327137,0.03345725,0.03345725,0.014869888,0.014869888,0.014869888,0.03345725,0.03345725,0.01858736,0.022304833,0.01858736,0.029739777,0.040892195,0.026022306,0.026022306,0.01858736,0.014869888,0.014869888
15,0.014869888,0.01858736,0.029739777,0.03345725,0.029739777,0.029739777,0.014869888,0.014869888,0.01858736,0.029739777,0.03717472,0.029739777,0.01858736,0.014869888,0.026022306,0.026022306,0.022304833,0.026022306,0.014869888,0.01858736,0.01858736,0.01858736,0.01858736,0.01858736
16,0.01858736,0.022304833,0.022304833,0.0111524165,0.0111524165,0.0111524165,0.014869888,0.01858736,0.01858736,0.029739777,0.014869888,0.044609666,0.01858736,0.014869888,0.01858736,0.014869888,0.01858736,0.01858736,0.01858736,0.01858736,0.01858736,0.014869888,0.01858736,0.01858736
17,0.0111524165,0.01858736,0.01858736,0.022304833,0.022304833,0.026022306,0.03717472,0.01858736,0.01858736,0.01858736,0.01858736,0.026022306,0.014869888,0.014869888,0.01858736,0.014869888,0.0111524165,0.026022306,0.014869888,0.014869888,0.01858736,0.014869888,0.03717472,0.01858736
18,0.01858736,0.014869888,0.014869888,0.01858736,0.014869888,0.01858736,0.01858736,0.014869888,0.01858736,0.01858736,0.0111524165,0.01858736,0.014869888,0.01858736,0.01858736,0.0111524165,0.014869888,0.01858736,0.0111524165,0.014869888,0.01858736,0.01858736,0.014869888,0.014869888
